8600394442019;2019;26650179.0;86;81;70;74.5;45.4;26;12.8;-0.2;1.9;860039444;1.0;1.7
8600394442018;2018;24494995.0;98;82;83;74.4;45.4;27;14.2;1.6;3.5;860039444;0.9;1.3
8600418892020;2020;-282704.0;57;69;167;66.1;8.2;-2;30.9;23.4;23.2;860041889;0.7;1.0
8600418892019;2019;569336.0;45;47;100;67.1;16.1;3;36.4;27.4;24.1;860041889;0.8;1.1
8600418892018;2018;1831151.0;68;64;110;72.7;16.4;10;33.1;25.5;22.7;860041889;0.6;0.9
8600421412020;2020;-24209196.0;63;75;202;74.8;44.6;-7;28.1;20.5;23.0;860042141;1.3;2.0
8600421412019;2019;-15693080.0;81;82;222;77.5;46.7;-6;25.9;17.6;20.1;860042141;1.2;2.0
8600421412018;2018;19292797.0;82;104;174;77.3;55.9;8;26.6;15.3;19.9;860042141;1.1;2.0
8600493132020;2020;24801278.0;87;102;70;64.0;64.1;31;23.3;1.7;6.7;860049313;0.7;1.3
8600493132019;2019;25601712.0;127;108;133;65.8;51.6;29;20.1;-5.2;0.9;860049313;0.7;1.1
8600493132018;2018;31080652.0;162;84;136;66.3;50.7;32;14.7;-5.7;0.7;860049313;0.7;1.0
8600561502020;2020;32426779.0;112;62;177;85.5;7.2;5;18.2;14.7;14.4;860056150;0.8;1.1
8600561502019;2019;56026220.0;119;96;192;86.3;21.9;13;26.0;23.5;22.3;860056150;0.8;1.2
8600561502018;2018;61419156.0;122;86;182;90.7;29.6;13;24.7;3.4;2.5;860056150;0.8;1.1
8600599852020;2020;765782.0;98;80;159;39.0;0.0;12;29.6;24.3;21.9;860059985;1.2;1.5
8600599852019;2019;1243983.0;100;82;142;60.8;28.1;16;28.2;22.4;21.9;860059985;1.1;1.5
8600721722020;2020;24454758.0;73;44;89;55.1;39.4;10;22.3;-0.2;4.3;860072172;0.7;1.0
8600721722019;2019;6171264.0;62;41;113;54.1;39.7;2;27.3;-2.8;2.4;860072172;0.7;1.0
8600721722018;2018;15995031.0;72;46;108;53.0;44.1;7;26.8;-5.1;0.2;860072172;0.8;1.1
8600902222019;2019;28547069.0;84;110;109;22.4;0.0;23;44.9;41.0;35.0;860090222;1.7;2.5
8600902222018;2018;-2939991.0;72;73;223;34.7;0.0;-2;45.5;39.3;35.1;860090222;1.3;1.6
8605008052020;2020;-2731613.0;45;103;203;69.4;43.4;-7;29.0;15.7;13.9;860500805;0.2;0.4
8605008052019;2019;685049.0;48;91;147;69.5;53.0;1;26.1;13.4;11.6;860500805;0.2;0.5
8605008052018;2018;-1598563.0;52;77;169;68.9;44.5;-4;27.0;13.0;13.0;860500805;0.2;0.5
